usuario_id;ip_usuario;fecha_envio;genero;edad;provincia;ciudad;tipo_colegio;colegio_actua;ubicacion_estudios;tipo_institucion;factores_carrera;perspectivas_carrera;interes_ia;interes_cc;interes_sw;interes_ti;interes_et;interes_ii;interes_ar;conocimiento_ia;conocimiento_cc;conocimiento_sw;conocimiento_ti;conocimiento_et;conocimiento_ii;conocimiento_ar;seleccion_carrera;otra_carrera
e0d7b92482854a15f76ec5345e3bda52;190.63.125.5;14/03/2024 08:24;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En un Instituto Militar y/o Policial;Privada;Habilidades e interés personal en el tema;De acuerdo;Neutral;Estoy interesado;Estoy interesado;Estoy muy interesado;Neutral;Poco interesado;Neutral;Conozco algo;Conozco algo;Conozco algo;Tengo conocimientos básicos;Conozco algo;He oido del tema;Conozco algo;Ninguna;Militar 
7ff928dc54f2c2b1037f87be9279d198;190.63.96.211;14/03/2024 08:24;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado;De acuerdo;Poco interesado;No estoy interesado;Neutral;No estoy interesado;Poco interesado;No estoy interesado;Poco interesado;He oido del tema;Conozco algo;Conozco algo;He oido del tema;Conozco algo;Conozco algo;No tengo conocimiento;Ninguna;Veterinaria
32438c792dcb5cd2d9cf28d252e7970e;181.196.104.10;14/03/2024 08:24;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
de63dfbac4f2d316f481beb4e38cc92d;190.63.67.47;14/03/2024 08:25;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona ;Aún no lo he decidido;Exterior (fuera del país);Habilidades e interés personal en el tema;De acuerdo;NULL;NULL;NULL;NULL;Neutral;Estoy muy interesado;Estoy interesado;Tengo un conocimiento Solido;Conozco algo;No tengo conocimiento;Conozco algo;Tengo un conocimiento Solido;Tengo conocimientos básicos;Conozco algo;Ninguna;Ingeniero Mecánico 
c1ba0139eaaca6c0f4e9abdcf46f7e3b;190.63.96.211;14/03/2024 08:25;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona ;En una Universidad y/o Escuela Politécnica;Privada;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;De acuerdo;Neutral;Neutral;Estoy interesado;Estoy interesado;Poco interesado;Neutral;Estoy interesado;Conozco algo;Conozco algo;Conozco algo;Tengo conocimientos básicos;He oido del tema;No tengo conocimiento;No tengo conocimiento;Software,Ciencia de Datos e Inteligencia Artificial,Automatización y Robótica;NULL
ce0424c154c8c546aefdae0e9e49b6be;181.196.104.10;14/03/2024 08:25;Masculino;17;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;Estoy interesado;Estoy interesado;Estoy muy interesado;Estoy interesado;Estoy muy interesado;Estoy interesado;Estoy muy interesado;Tengo conocimientos básicos;Tengo conocimientos básicos;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Ciencia de Datos e Inteligencia Artificial,Automatización y Robótica;NULL
48ed18a6e8da72587f6def401a18aaf6;186.42.120.206;14/03/2024 08:25;Masculino;16 o menos;Tungurahua;Ambato;NULL;Mario cobo barona ;En un Instituto Técnico/Tecnológico Superior;Pública;Flexibilidad y posibilidad de trabajo remoto;De acuerdo;Estoy interesado;Estoy muy interesado;Neutral;Estoy interesado;Estoy interesado;Estoy muy interesado;Estoy interesado;Tengo conocimientos básicos;Conozco algo;Tengo un conocimiento Solido;Tengo conocimientos básicos;He oido del tema;Conozco algo;Tengo conocimientos básicos;Tecnologías de la Información;NULL
566dd4afa28184675a6802e9a4e02491;186.42.120.206;14/03/2024 08:25;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
44377535e2b051ccc6a0e4caf35b8bd6;181.196.104.10;14/03/2024 08:27;Masculino;16 o menos;Tungurahua;Cevallos;Fiscal;Unidad Educativa Mario Cobo Barona ;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;De acuerdo;Estoy interesado;Estoy muy interesado;Estoy interesado;Estoy muy interesado;Poco interesado;Estoy interesado;Neutral;He oido del tema;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Automatización y Robótica,Ingeniería Industrial,Ciencias de la Computación;arte
be71ac176dfdaa93669f7c05f228aaa4;200.7.246.18;14/03/2024 08:28;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
e45b0fe2b6440cc667e6926c0fcb8914;186.42.120.206;14/03/2024 08:28;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En una escuela de arte o diseño;Exterior (fuera del país);Habilidades e interés personal en el tema;Neutral;Neutral;Neutral;Neutral;Estoy interesado;Neutral;Poco interesado;NULL;He oido del tema;No tengo conocimiento;Conozco algo;Tengo conocimientos básicos;Conozco algo;No tengo conocimiento;He oido del tema;Software;NULL
8a746801b16a6ea99aca72ef19686e66;186.42.120.206;14/03/2024 08:28;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;Unidad educativa Mario Cobo Barona;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema;Totalmente de acuerdo;Estoy muy interesado;Neutral;Poco interesado;Poco interesado;Estoy interesado;Poco interesado;Estoy interesado;Tengo conocimientos básicos;Conozco algo;He oido del tema;Conozco algo;Tengo un conocimiento Solido;Conozco algo;He oido del tema;Ciencia de Datos e Inteligencia Artificial,Automatización y Robótica;NULL
9cdf84590247f3244420e627a443eb8b;190.63.96.211;14/03/2024 08:29;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;"Y.E ""Mario Cobo Barona""";En un Instituto Técnico/Tecnológico Superior;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;Neutral;Neutral;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Estoy interesado;Estoy interesado;Estoy muy interesado;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Tengo conocimientos básicos;Conozco algo;Electrónica y Telecomunicaciones,Ingeniería Industrial;NULL
90790387a49149d8686d5d3ecd6c2fa7;186.42.120.206;14/03/2024 08:30;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Unidad Educativa Mario Cobo Barona;En un Instituto Técnico/Tecnológico Superior;Privada;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado,Flexibilidad y posibilidad de trabajo remoto;Totalmente de acuerdo;Estoy interesado;Estoy muy interesado;Estoy interesado;Estoy interesado;Poco interesado;Poco interesado;Estoy muy interesado;He oido del tema;He oido del tema;Conozco algo;He oido del tema;He oido del tema;No tengo conocimiento;Conozco algo;Software,Automatización y Robótica,Ciencia de Datos e Inteligencia Artificial;NULL
11211569cfd4470c5c5544007ba322ac;186.42.120.206;14/03/2024 08:30;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;mario cobo barona;En una Universidad y/o Escuela Politécnica;Exterior (fuera del país);Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;Estoy muy interesado;Estoy interesado;Neutral;Estoy interesado;Estoy interesado;Poco interesado;Estoy interesado;Conozco algo;Conozco algo;He oido del tema;Conozco algo;Conozco algo;No tengo conocimiento;Conozco algo;Ciencia de Datos e Inteligencia Artificial;NULL
0e52622ec617442c6023f6222b571d4a;186.42.120.206;14/03/2024 08:30;Masculino;19;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En un Instituto Técnico/Tecnológico Superior;Exterior (fuera del país);Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;Neutral;Neutral;Estoy interesado;Estoy interesado;Neutral;Poco interesado;Neutral;Neutral;Conozco algo;Conozco algo;Tengo conocimientos básicos;No tengo conocimiento;Conozco algo;No tengo conocimiento;He oido del tema;Ciencias de la Computación;NULL
5f1f6ed7e7b42eea60f061b947ca1b9c;186.42.120.206;14/03/2024 08:30;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En un Instituto Técnico/Tecnológico Superior;Exterior (fuera del país);Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;De acuerdo;Neutral;Neutral;Estoy interesado;Estoy interesado;Neutral;Poco interesado;Neutral;Tengo conocimientos básicos;Conozco algo;Conozco algo;Tengo conocimientos básicos;Conozco algo;Conozco algo;Conozco algo;Ciencias de la Computación;NULL
d9d29f0464352a9b50bb081196ade455;181.196.104.10;14/03/2024 08:30;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En un Instituto Militar y/o Policial;Exterior (fuera del país);Flexibilidad y posibilidad de trabajo remoto;Totalmente de acuerdo;Estoy interesado;Estoy interesado;NULL;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Estoy muy interesado;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo un conocimiento Solido;Tengo conocimientos básicos;Tengo conocimientos básicos;Automatización y Robótica;NULL
5b95b0e0b8ebd551b9cce14341e1713e;200.7.246.18;14/03/2024 08:30;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
237feb986009ec590773ed44a827164a;200.7.246.18;14/03/2024 08:32;Masculino;16 o menos;Tungurahua;Ambato;Particular;Mario Cobo Barona;En un Instituto Militar y/o Policial;Exterior (fuera del país);Habilidades e interés personal en el tema;De acuerdo;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Ingeniería Industrial;NULL
c06ffc3c9e4ac23b0ff230fbdbb96c29;200.7.246.18;14/03/2024 08:32;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema;De acuerdo;Neutral;Neutral;Poco interesado;Poco interesado;Neutral;Estoy interesado;Estoy interesado;No tengo conocimiento;No tengo conocimiento;He oido del tema;He oido del tema;No tengo conocimiento;Conozco algo;Conozco algo;Automatización y Robótica;Ingeniería Automotris
e62b170ea333a67eb368befda52383a8;190.63.66.157;14/03/2024 08:32;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;Aún no lo he decidido;Pública;Flexibilidad y posibilidad de trabajo remoto;Neutral;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Poco interesado;Poco interesado;He oido del tema;He oido del tema;Conozco algo;He oido del tema;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;Software,Ciencias de la Computación,Ciencia de Datos e Inteligencia Artificial;NULL
d8ff50610ec67c932b5413c7195de8f0;190.63.67.202;14/03/2024 08:32;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobos Barona;Aún no lo he decidido;Exterior (fuera del país);Prestigio de la institución educativa;Neutral;Poco interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;No estoy interesado;No estoy interesado;No estoy interesado;He oido del tema;No tengo conocimiento;He oido del tema;He oido del tema;NULL;No tengo conocimiento;No tengo conocimiento;Software,Ciencias de la Computación,Tecnologías de la Información;NULL
1d240e5b074ef99d53a657aa5700c223;190.63.66.247;14/03/2024 08:32;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;Aún no lo he decidido;Exterior (fuera del país);Habilidades e interés personal en el tema;Neutral;No estoy interesado;Poco interesado;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Neutral;Poco interesado;Tengo un conocimiento Solido;Conozco algo;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;Tecnologías de la Información,Software,Ciencias de la Computación;Diseño gráfico 
d243c1cfd8fb5f6c20310bebdb5a038a;186.42.120.206;14/03/2024 08:33;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Unidad Educativa Mario Cobo Barona ;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;Totalmente de acuerdo;Neutral;Estoy muy interesado;Estoy interesado;Neutral;Neutral;Estoy muy interesado;No estoy interesado;Conozco algo;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;Conozco algo;Conozco algo;He oido del tema;Electrónica y Telecomunicaciones,Ciencias de la Computación;NULL
6c84cbb3f40a2878125b00704bc18509;186.42.120.206;14/03/2024 08:33;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;U.E. MARIO COBO BARONA;NULL;Exterior (fuera del país);Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;Totalmente de acuerdo;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Neutral;Conozco algo;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo un conocimiento Solido;NULL;NULL;NULL;Ingeniería Industrial;NULL
5a62564dcfeb0f0df8e73c00fe6d4c3b;186.42.120.206;14/03/2024 08:34;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;mario cobo barona;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema,Flexibilidad y posibilidad de trabajo remoto;Totalmente de acuerdo;Neutral;Estoy interesado;Poco interesado;NULL;Poco interesado;Poco interesado;No estoy interesado;He oido del tema;He oido del tema;Conozco algo;Conozco algo;He oido del tema;Conozco algo;He oido del tema;Ciencias de la Computación,Software;NULL
5b45626a0b1757df5026aff7739f0be8;186.42.120.206;14/03/2024 08:34;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En un Instituto Militar y/o Policial;Exterior (fuera del país);Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado,Flexibilidad y posibilidad de trabajo remoto;Totalmente de acuerdo;Estoy interesado;Neutral;Estoy interesado;Estoy muy interesado;Estoy interesado;Neutral;Estoy interesado;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Conozco algo;Conozco algo;Software,Tecnologías de la Información,Ingeniería Industrial;Criminología/criminalística
11baa5015dc84933109ffdd48701662d;181.196.104.10;14/03/2024 08:34;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;U.E. MARIO COBO BARONA;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema,Recomendación de familiares o amigos;De acuerdo;Estoy muy interesado;Poco interesado;Neutral;Neutral;Neutral;Poco interesado;Poco interesado;He oido del tema;He oido del tema;Tengo conocimientos básicos;Conozco algo;Conozco algo;No tengo conocimiento;He oido del tema;Ciencia de Datos e Inteligencia Artificial;NULL
8e8453096e270b479516ad6837e45a2b;190.63.125.5;14/03/2024 08:34;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Unidad Educativa Mario Cobo Barona ;En un Instituto Técnico/Tecnológico Superior;Pública;Oportunidades laborales y demanda en el mercado;Neutral;Estoy interesado;Estoy interesado;Estoy muy interesado;Estoy muy interesado;Poco interesado;Estoy muy interesado;Estoy muy interesado;Conozco algo;Conozco algo;Conozco algo;Tengo un conocimiento Solido;Conozco algo;Tengo conocimientos básicos;Conozco algo;Automatización y Robótica,Ingeniería Industrial,Tecnologías de la Información,Ciencias de la Computación,Ciencia de Datos e Inteligencia Artificial,Software;NULL
6dfadedf6b0b85da974f55367856e800;181.196.104.10;14/03/2024 08:34;No binario;16 o menos;Tungurahua;Ambato;NULL;"Unidad Educativa ""Mario Cobo Barona""";En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;De acuerdo;Neutral;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Estoy muy interesado;No estoy interesado;Estoy muy interesado;Conozco algo;Tengo conocimientos básicos;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;No tengo conocimiento;Conozco algo;Software,Electrónica y Telecomunicaciones;NULL
48198523a40f84dbb1392faf3bd6edeb;200.7.246.18;14/03/2024 08:34;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;MARIO COBO BARONA;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;Estoy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;No estoy interesado;No estoy interesado;Estoy interesado;Conozco algo;Tengo conocimientos básicos;Tengo conocimientos básicos;Conozco algo;He oido del tema;He oido del tema;Conozco algo;Ciencia de Datos e Inteligencia Artificial,Tecnologías de la Información;NULL
1d505ff9c765e4ccbe7453848916d9f4;200.7.247.242;14/03/2024 08:35;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona ;Aún no lo he decidido;Exterior (fuera del país);Habilidades e interés personal en el tema;Neutral;Poco interesado;Poco interesado;Poco interesado;Poco interesado;NULL;No estoy interesado;Poco interesado;He oido del tema;He oido del tema;He oido del tema;He oido del tema;Conozco algo;He oido del tema;Conozco algo;Ninguna;NULL
8b65190077a1fdb708162c5343683a8b;200.7.246.18;14/03/2024 08:35;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;MARIO COBO BARONA ;En un Instituto Técnico/Tecnológico Superior;Pública;Recomendación de familiares o amigos;Totalmente de acuerdo;No estoy interesado;Poco interesado;No estoy interesado;Poco interesado;No estoy interesado;Estoy muy interesado;Poco interesado;NULL;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;Conozco algo;He oido del tema;NULL;Electrónica y Telecomunicaciones;Informatica
b3856250b9824e73fe98c294fd48681f;200.7.247.242;14/03/2024 08:35;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobos Barona ;Aún no lo he decidido;Privada;Habilidades e interés personal en el tema;Neutral;Neutral;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Estoy interesado;Poco interesado;Tengo conocimientos básicos;Conozco algo;Conozco algo;Tengo conocimientos básicos;He oido del tema;Conozco algo;Tengo conocimientos básicos;Ingeniería Industrial;
3055c965c670504d9016d629282a5a80;181.196.104.10;14/03/2024 08:35;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;"Unidad Educativa ""Mario Cobo Barona""";En una Universidad y/o Escuela Politécnica;Exterior (fuera del país);Habilidades e interés personal en el tema;Totalmente de acuerdo;Poco interesado;Poco interesado;Neutral;Poco interesado;Neutral;No estoy interesado;No estoy interesado;He oido del tema;He oido del tema;Conozco algo;NULL;He oido del tema;He oido del tema;Conozco algo;Ninguna;NULL
e6fea4d84420bc1801786c3ee247d7f1;186.42.120.206;14/03/2024 08:36;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;"U.E ""Mario Cobo Barona""";Aún no lo he decidido;Pública;Habilidades e interés personal en el tema,Recomendación de familiares o amigos;De acuerdo;Neutral;Estoy muy interesado;Neutral;Estoy interesado;Estoy muy interesado;Neutral;Neutral;He oido del tema;Conozco algo;Conozco algo;Tengo conocimientos básicos;Tengo conocimientos básicos;He oido del tema;He oido del tema;Electrónica y Telecomunicaciones,Ciencias de la Computación;NULL
e519a03e47b04eda5544418f4419489b;190.63.125.5;14/03/2024 08:36;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo baronas ;En una Universidad y/o Escuela Politécnica;Privada;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;De acuerdo;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;No estoy interesado;Estoy muy interesado;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo un conocimiento Solido;No tengo conocimiento;Tengo un conocimiento Solido;Ninguna;Ingeniería en sistemas 
ac82da492acb208f7784bdc298531944;200.7.247.242;14/03/2024 08:36;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
f234aa57e263994da99d87534c1b9b98;190.63.125.5;14/03/2024 08:36;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona ;Aún no lo he decidido;Exterior (fuera del país);Oportunidades laborales y demanda en el mercado;Totalmente en desacuerdo;Neutral;Poco interesado;Neutral;Neutral;Neutral;Estoy interesado;Estoy interesado;NULL;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo conocimientos básicos;Tengo un conocimiento Solido;Tengo un conocimiento Solido;NULL;Ingeniería Industrial;NULL
748fe1c8d91d05069a8b00fe8b56d60c;181.196.104.10;14/03/2024 08:36;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;U.E. MARIO COBO BARONA;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;De acuerdo;Estoy interesado;Estoy muy interesado;Estoy interesado;Neutral;Neutral;Neutral;Poco interesado;Tengo un conocimiento Solido;Tengo conocimientos básicos;He oido del tema;He oido del tema;He oido del tema;No tengo conocimiento;He oido del tema;Software,Tecnologías de la Información,Ciencia de Datos e Inteligencia Artificial;DISEÑADOR GRAFICO
fdda8146a7fad1605eaa4d7c168341e9;200.7.247.242;14/03/2024 08:37;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En un Instituto Técnico/Tecnológico Superior;Pública;Flexibilidad y posibilidad de trabajo remoto;De acuerdo;Estoy muy interesado;Neutral;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Conozco algo;He oido del tema;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;He oido del tema;Conozco algo;Automatización y Robótica;Ingeniería en sistemas 
76a4d2e357fa401184caadabeac2ad2e;186.42.120.206;14/03/2024 08:37;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;UNIDAD EDUCATIVA MARIO COBO BARONA;Aún no lo he decidido;Exterior (fuera del país);Habilidades e interés personal en el tema;Totalmente de acuerdo;Estoy muy interesado;Estoy muy interesado;Neutral;Estoy interesado;Neutral;Estoy interesado;Estoy muy interesado;He oido del tema;Conozco algo;He oido del tema;Conozco algo;Tengo conocimientos básicos;Tengo un conocimiento Solido;Tengo conocimientos básicos;Automatización y Robótica;NULL
c88e36a8587443cb9c2388575de41556;186.42.120.206;14/03/2024 08:39;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;mario cobo barona;Aún no lo he decidido;Exterior (fuera del país);Habilidades e interés personal en el tema;Neutral;Poco interesado;Poco interesado;No estoy interesado;Poco interesado;No estoy interesado;No estoy interesado;Poco interesado;Tengo conocimientos básicos;Conozco algo;Conozco algo;Tengo conocimientos básicos;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Electrónica y Telecomunicaciones,Ingeniería Industrial,Automatización y Robótica;marketing digital
0067453969b1f22e03a91b6fc1a81954;181.196.104.10;14/03/2024 08:40;Femenino;16 o menos;Tungurahua;Riobamba;Fiscal;unidad Educativa Mario Cobo Barona  ;En un Instituto Técnico/Tecnológico Superior;Pública;Habilidades e interés personal en el tema;Neutral;Estoy muy interesado;Estoy muy interesado;Poco interesado;Poco interesado;Poco interesado;No estoy interesado;Estoy muy interesado;Conozco algo;Conozco algo;Conozco algo;He oido del tema;He oido del tema;He oido del tema;No tengo conocimiento;Automatización y Robótica;NULL
aee7c45bd8e494b878de286668564a5f;186.42.120.206;14/03/2024 08:46;Femenino;17;Tungurahua;Ambato;Fiscal;MARIO COBO BARONA;En un Instituto Técnico/Tecnológico Superior;Pública;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;Totalmente de acuerdo;Poco interesado;Neutral;Neutral;Neutral;Estoy muy interesado;Estoy interesado;Estoy muy interesado;Conozco algo;Conozco algo;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Automatización y Robótica,Electrónica y Telecomunicaciones;NULL
6d59808a16b7039b529809a5357dbc0e;181.196.104.10;14/03/2024 08:47;Masculino;17;Tungurahua;Ambato;Particular;U.E MARIO COBO BARONA;En una Universidad y/o Escuela Politécnica;Privada;Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;Estoy interesado;Neutral;Estoy muy interesado;Estoy muy interesado;Poco interesado;Neutral;Estoy muy interesado;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo conocimientos básicos;Tengo un conocimiento Solido;He oido del tema;He oido del tema;He oido del tema;Ninguna;Medicina
3dab54b84060d42a6281011a7621c511;186.42.120.206;14/03/2024 08:47;Femenino;17;Tungurahua;Ambato;Fiscal;MARIO COBO BARONA;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema;De acuerdo;Neutral;Neutral;Poco interesado;Estoy interesado;Poco interesado;Neutral;Estoy interesado;He oido del tema;Conozco algo;Conozco algo;Conozco algo;No tengo conocimiento;He oido del tema;Conozco algo;Automatización y Robótica;NULL
5c9a883aa76c781376a0f914eca5c6c5;186.42.120.206;14/03/2024 08:48;Masculino;17;Tungurahua;Ambato;Fiscal;UNIDAD EDUCATIVA MARIO COBO BARONA;En un Instituto Técnico/Tecnológico Superior;Privada;Habilidades e interés personal en el tema;Neutral;Neutral;Neutral;Neutral;Neutral;Poco interesado;Poco interesado;Neutral;Conozco algo;Conozco algo;Conozco algo;He oido del tema;He oido del tema;He oido del tema;Conozco algo;Ciencia de Datos e Inteligencia Artificial;FOTOGRAFIA Y DISEÑO
54112d6cf90c41cab3093d130f31f0bd;181.196.104.10;14/03/2024 08:48;Masculino;17;Tungurahua;Ambato;Particular;MARIO COBO NBARONA;En un Instituto Técnico/Tecnológico Superior;Pública;Oportunidades laborales y demanda en el mercado,Flexibilidad y posibilidad de trabajo remoto,Recomendación de familiares o amigos;Neutral;Neutral;Neutral;NULL;Neutral;Estoy interesado;Neutral;Estoy interesado;Tengo conocimientos básicos;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Tengo conocimientos básicos;Automatización y Robótica;NULL
5775e41fa48d90f25f1699235b289884;181.196.104.10;14/03/2024 08:48;Masculino;17;Tungurahua;Ambato;Fiscal;MARIO COBO BARONA;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema,Flexibilidad y posibilidad de trabajo remoto;Totalmente de acuerdo;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Estoy muy interesado;Estoy interesado;Estoy interesado;Estoy interesado;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Tengo conocimientos básicos;Conozco algo;Conozco algo;Ciencia de Datos e Inteligencia Artificial,Tecnologías de la Información,Electrónica y Telecomunicaciones,Automatización y Robótica;NULL
