genero;edad;provincia;ciudad;tipo_colegio;colegio_actua;ubicacion_estudios;tipo_institucion;factor_carrera;perspectivas_carrera;interes_ia;interes_cc;interes_sw;interes_ti;interes_et;interes_ii;interes_ar;conocimiento_ia;conocimiento_cc;conocimiento_sw;conocimiento_ti;conocimiento_et;conocimiento_ii;conocimiento_ar;carrera
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;INGENIERÍA INDUSTRIAL
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;INGENIERÍA INDUSTRIAL
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;AUTOMATIZACIÓN Y ROBÓTICA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;AUTOMATIZACIÓN Y ROBÓTICA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;INGENIERÍA EN TECNOLOGÍAS DE LA INFORMACIÓN
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;INGENIERÍA EN TECNOLOGÍAS DE LA INFORMACIÓN
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;FISIOTERAPIA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;FISIOTERAPIA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UN INSTITUTO MILITAR Y/O POLICIAL;EXTERIOR (FUERA DEL PAÍS);OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NO ESTOY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CIENCIAS DE LA COMPUTACIÓN
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UN INSTITUTO MILITAR Y/O POLICIAL;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NO ESTOY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CIENCIAS DE LA COMPUTACIÓN
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UN INSTITUTO MILITAR Y/O POLICIAL;EXTERIOR (FUERA DEL PAÍS);PRESTIGIO DE LA INSTITUCIÓN EDUCATIVA;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NO ESTOY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CIENCIAS DE LA COMPUTACIÓN
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UN INSTITUTO MILITAR Y/O POLICIAL;EXTERIOR (FUERA DEL PAÍS);OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NO ESTOY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;FISIOTERAPIA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UN INSTITUTO MILITAR Y/O POLICIAL;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NO ESTOY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;FISIOTERAPIA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UN INSTITUTO MILITAR Y/O POLICIAL;EXTERIOR (FUERA DEL PAÍS);PRESTIGIO DE LA INSTITUCIÓN EDUCATIVA;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NO ESTOY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;FISIOTERAPIA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;ELECTRÓNICA Y TELECOMUNICACIONES
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;ELECTRÓNICA Y TELECOMUNICACIONES
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;AUTOMATIZACIÓN Y ROBÓTICA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;AUTOMATIZACIÓN Y ROBÓTICA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;INGENIERÍA AUTOMOTRIZ
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;INGENIERÍA AUTOMOTRIZ
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;RECOMENDACIÓN DE FAMILIARES O AMIGOS;TOTALMENTE DE ACUERDO;ESTOY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NO TENGO CONOCIMIENTO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;RECOMENDACIÓN DE FAMILIARES O AMIGOS;TOTALMENTE DE ACUERDO;ESTOY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NO TENGO CONOCIMIENTO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;ELECTRÓNICA Y TELECOMUNICACIONES
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;RECOMENDACIÓN DE FAMILIARES O AMIGOS;TOTALMENTE DE ACUERDO;ESTOY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NO TENGO CONOCIMIENTO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;AUTOMATIZACIÓN Y ROBÓTICA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA AMBATO;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;RECOMENDACIÓN DE FAMILIARES O AMIGOS;TOTALMENTE DE ACUERDO;ESTOY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NO TENGO CONOCIMIENTO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;FISIOTERAPIA
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NEUTRAL;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;NINGUNA
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NEUTRAL;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;FISIOTERAPIA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NEUTRAL;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;NINGUNA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NEUTRAL;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;FISIOTERAPIA
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA GUAYAQUIL;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;HE OIDO DEL TEMA;CONOZCO ALGO;ELECTRÓNICA Y TELECOMUNICACIONES
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA GUAYAQUIL;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;HE OIDO DEL TEMA;CONOZCO ALGO;INGENIERÍA DE SOFTWARE
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA GUAYAQUIL;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;HE OIDO DEL TEMA;CONOZCO ALGO;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA GUAYAQUIL;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;HE OIDO DEL TEMA;CONOZCO ALGO;FISIOTERAPIA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA GUAYAQUIL;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;ELECTRÓNICA Y TELECOMUNICACIONES
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA GUAYAQUIL;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;AUTOMATIZACIÓN Y ROBÓTICA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA GUAYAQUIL;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;INGENIERÍA EN ELECTROMECÁNICA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA GUAYAQUIL;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY INTERESADO;ESTOY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;NINGUNA
